name,native notation,kbsm,affine,arrow,mock,yamada,flip,mirror,unique,mutant,kiral,rotatable
7_992,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 g0 c1) e=X(g3 h0 f1 c2) f=X(d1 e2 h3 h2) g=X(d2 h1 i0 e0) h=X(e1 g1 f3 f2) i=V(g2) ['name'='7_992'],A**23 + A**21 - 2*A**19 - 3*A**17 + A**15 + 4*A**13 + A**11 - 3*A**9 - A**7 + A**5 - A,-t + 2 - 1/t,-A**26*L1 - A**24 + 2*A**22*L1 + 3*A**20 - A**18*L1 - 4*A**16 - A**14*L1 + 3*A**12 + A**10*L1 - A**8 + A**4,w**3 + 3*w**2 - 2*w - 6 + 4/w**2 + w**(-3),-A**25 + A**24 + 2*A**23 - 3*A**22 + 4*A**20 - 3*A**19 - 2*A**18 + 4*A**17 - A**16 - 4*A**15 + 3*A**14 - 3*A**12 + A**10 + 2*A**9 - 4*A**8 + 4*A**7 + 4*A**6 - 5*A**5 + 3*A**4 + 3*A**3 - 2*A**2 + 2*A + 1,7_992,7_1485,False,False,True,unlikely
7_1624,a=V(b0) b=X(a0 c0 d3 e0) c=X(b1 e3 f0 g0) d=X(h3 h2 e1 b2) e=X(b3 d2 g1 c1) f=V(c2) g=X(c3 e2 i3 i2) h=X(i1 i0 d1 d0) i=X(h1 h0 g3 g2) ['name'='7_1624'],A**27 + A**25 - 2*A**23 - 2*A**21 + 2*A**19 + 3*A**17 - 2*A**15 - 3*A**13 + A**11 + 2*A**9 - A**7 - 2*A**5 + A,-t + 2 - 1/t,-A**24 - A**22*L1 + 2*A**20 + 2*A**18*L1 - 2*A**16 - 3*A**14*L1 + 2*A**12 + 3*A**10*L1 - A**8 - 2*A**6*L1 + A**4 + 2*A**2*L1 - L1/A**2,w**6 + w**5 - 2*w**4 - 3*w**3 + 2*w**2 + 3*w - 2 - 3/w + 2/w**2 + 3/w**3 - 1/w**5,-A**27 + A**26 - 2*A**24 + 3*A**23 - 3*A**21 + 5*A**20 - A**19 - 3*A**18 + 4*A**17 - A**14 + A**13 - 5*A**11 + A**9 - 5*A**8 + 2*A**6 - 3*A**5 - A**4 + 3*A**3 - A**2 - A + 1,7_1624,7_1539,False,False,True,unlikely
6_83,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e3 b2) d=X(f3 f2 c1 b3) e=X(g3 g2 h0 c2) f=X(g1 g0 d1 d0) g=X(f1 f0 e1 e0) h=V(e2) ['name'='6_83'],-A**24 - A**22 + A**20 + 2*A**18 - A**16 - 2*A**14 + A**12 + 2*A**10 - A**6 + A**2,-2*t + 4 - 2/t,-A**30*L1 - A**28 + A**26*L1 + 2*A**24 - A**22*L1 - 2*A**20 + A**18*L1 + 2*A**16 - A**12 + A**8,w**4 - w**3 - 2*w**2 + w + 2 - 1/w - 2/w**2 + w**(-3) + 2/w**4,-A**23 - A**20 + A**19 + 2*A**18 - 2*A**17 + 2*A**16 + 2*A**15 - A**14 + 2*A**13 + A**11 - 2*A**10 - A**9 + A**8 - 2*A**7 - A**6 + A**5 - 2*A**4 - 2*A**3 - A - 2,6_83,6_199,False,False,True,unlikely
7_196,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e3 b2) d=X(f3 g0 c1 b3) e=X(g3 h0 i0 c2) f=X(i3 i2 g1 d0) g=X(d1 f2 i1 e0) h=V(e1) i=X(e2 g2 f1 f0) ['name'='7_196'],-A**26 - 2*A**24 + 5*A**20 + 3*A**18 - 4*A**16 - 4*A**14 + 3*A**12 + 4*A**10 - A**8 - 3*A**6 + A**2,t**2 - t - 1/t + t**(-2),-A**14*L1 - A**12*L2 - A**12 + 3*A**8*L2 + 2*A**8 + 3*A**6*L1 - 3*A**4*L2 - A**4 - 4*A**2*L1 + 2*L2 + 1 + 4*L1/A**2 - L2/A**4 - 3*L1/A**6 + L1/A**10,w**4 - 4*w**2 - 3*w + 6 + 6/w - 3/w**2 - 4/w**3 + w**(-4) + w**(-5),A**28 - A**27 - 2*A**26 + 4*A**25 - 8*A**23 + 7*A**22 + 6*A**21 - 14*A**20 + 3*A**19 + 11*A**18 - 11*A**17 - A**16 + 9*A**15 - 2*A**14 - 3*A**13 + 10*A**11 - 6*A**10 - 6*A**9 + 16*A**8 - 4*A**7 - 9*A**6 + 11*A**5 - 7*A**3 + 2*A**2 + A - 1,7_196,7_1257,False,False,True,unlikely
7_643,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 f3 f2) e=X(c1 f1 g0 h0) f=X(h3 e1 d3 d2) g=X(e2 h2 h1 i0) h=X(e3 g2 g1 f0) i=V(g3) ['name'='7_643'],-A**24 + 2*A**20 + A**18 - 4*A**16 - 2*A**14 + 4*A**12 + 4*A**10 - A**8 - 3*A**6 + A**2,-2*t + 4 - 2/t,-A**18*L1 + 2*A**14*L1 + A**12 - 4*A**10*L1 - 2*A**8 + 4*A**6*L1 + 4*A**4 - A**2*L1 - 3 + A**(-4),w**3 + w**2 - 5*w - 4 + 5/w + 5/w**2 - 1/w**3 - 1/w**4,A**26 + A**25 - 2*A**24 - 2*A**23 + 4*A**22 - A**21 - 8*A**20 + 5*A**19 + 4*A**18 - 9*A**17 + 4*A**16 + 6*A**15 - 3*A**14 + A**13 + 2*A**12 + 3*A**11 - 6*A**10 + 8*A**8 - 6*A**7 - 2*A**6 + 9*A**5 - 2*A**4 - 4*A**3 + 3*A**2 + A - 1,7_643,7_1170,False,False,True,unlikely
7_201,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e3 f3 g0) d=X(g3 h0 b3 b2) e=X(h3 h2 f0 c1) f=X(e2 i0 g1 c2) g=X(c3 f2 h1 d0) h=X(d1 g2 e1 e0) i=V(f1) ['name'='7_201'],-A**24 + 2*A**20 - 4*A**16 + 5*A**12 + 3*A**10 - 3*A**8 - 3*A**6 + A**4 + A**2,t**2 - 2*t + 2 - 2/t + t**(-2),-A**18*L1 + 2*A**14*L1 - 4*A**10*L1 + 5*A**6*L1 + A**4*L2 + 2*A**4 - 3*A**2*L1 - L2 - 2 + L1/A**2 + A**(-4),-w**5 - w**4 + 2*w**3 + w**2 - 5*w - 1 + 6/w + 3/w**2 - 2/w**3 - 1/w**4,A**26 - 3*A**25 - A**24 + 8*A**23 - 3*A**22 - 7*A**21 + 8*A**20 - A**19 - 7*A**18 + 3*A**17 + 2*A**16 - 3*A**14 + 6*A**13 + 4*A**12 - 7*A**11 + 5*A**10 + 6*A**9 - 8*A**8 + 6*A**6 - 2*A**5 - 3*A**4 + 2*A**3 + 2*A**2 - A - 1,7_201,7_1458,False,False,True,unlikely
7_203,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 d1 e3 f0) d=X(f3 c1 b3 b2) e=X(g0 h0 h3 c2) f=X(c3 i0 i3 d0) g=V(e0) h=X(e1 i2 i1 e2) i=X(f1 h2 h1 f2) ['name'='7_203'],-A**26 + 2*A**22 + 2*A**20 - 2*A**18 - 2*A**16 + 2*A**14 + 3*A**12 - 2*A**10 - 3*A**8 + A**6 + 2*A**4 - 1,-t + 2 - 1/t,-A**2*L1 + 2*L1/A**2 + 2/A**4 - 2*L1/A**6 - 2/A**8 + 2*L1/A**10 + 3/A**12 - 2*L1/A**14 - 3/A**16 + L1/A**18 + 2/A**20 - 1/A**24,-w**5 - w**4 + 2*w**3 + 3*w**2 - 2*w - 3 + 2/w + 3/w**2 - 2/w**3 - 2/w**4 + w**(-5) + w**(-6),2*A**26 - 3*A**24 + 2*A**23 + A**22 - 5*A**21 - A**20 + 3*A**19 - 5*A**18 - 2*A**17 + 3*A**16 - 3*A**15 - 2*A**14 + 2*A**13 + A**12 - 2*A**10 + 5*A**9 - 5*A**7 + 5*A**6 - 3*A**4 + 2*A**3 - A**2 - A + 1,7_203,7_508,False,False,True,unlikely
7_1284,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 e0 f3 b2) d=X(f2 g0 e1 b3) e=X(c1 d2 g3 h0) f=X(h3 i0 d0 c2) g=X(d1 h2 h1 e2) h=X(e3 g2 g1 f0) i=V(f1) ['name'='7_1284'],2*A**22 + A**20 - 3*A**18 - 4*A**16 + 3*A**14 + 5*A**12 - A**10 - 4*A**8 + 3*A**4 - 1,t**2 - t - 1/t + t**(-2),A**4*L2 + A**4 + A**2*L1 - 2*L2 - 1 - 4*L1/A**2 + 2*L2/A**4 + A**(-4) + 5*L1/A**6 - L2/A**8 - 4*L1/A**10 + 3*L1/A**14 - L1/A**18,-w**4 - 2*w**3 + 2*w**2 + 5*w - 2 - 6/w + 3/w**2 + 4/w**3 - 1/w**4 - 1/w**5,A**27 - 2*A**25 + A**24 + 3*A**23 - 4*A**22 - 3*A**21 + 8*A**20 - 9*A**18 + 8*A**17 + 5*A**16 - 9*A**15 + 4*A**14 + 5*A**13 - 5*A**12 - 2*A**11 + 3*A**10 + 5*A**9 - 7*A**8 + A**7 + 11*A**6 - 8*A**5 - 3*A**4 + 8*A**3 - 4*A**2 - 3*A + 2,7_1284,7_1382,False,False,True,unlikely
6_239,a=V(b0) b=X(a0 c0 d3 c1) c=X(b1 b3 e3 e2) d=X(f3 f2 g0 b2) e=X(h3 h2 c3 c2) f=X(h1 h0 d1 d0) g=V(d2) h=X(f1 f0 e1 e0) ['name'='6_239'],-A**23 - A**21 + A**19 + A**17 - A**15 - A**13 + A**11 + A**9 - A**7 - A**5 + A,3*t - 6 + 3/t,A**(-4) + L1/A**6 - 1/A**8 - L1/A**10 + A**(-12) + L1/A**14 - 1/A**16 - L1/A**18 + A**(-20) + L1/A**22 - L1/A**26,3*w**2 + 3*w - 2 - 3/w,-A**24 - A**22 - A**21 - 2*A**19 - A**18 - 2*A**16 + A**13 + A**10 + A**7 - A**5 - A**2 + 1,6_239,6_163,False,False,True,unlikely
7_720,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 d1 b2) d=X(b3 c2 f0 e0) e=X(d3 g3 f1 c1) f=X(d2 e2 h0 g0) g=X(f3 h2 h1 e1) h=X(f2 g2 g1 i0) i=V(h3) ['name'='7_720'],-A**21 - A**19 - A**17 + A**15 + 2*A**13 + A**11 - 2*A**9 - 2*A**7 + A**3 + A,t**2 + t - 4 + 1/t + t**(-2),A**(-12) + L1/A**14 + L2/A**16 - L1/A**18 - 2*L2/A**20 - L1/A**22 + 2*L2/A**24 + 2*L1/A**26 - L2/A**28 + A**(-28) - L1/A**30 - 1/A**32,w**6 + w**5 - w**3 - w**2 - w + 1 + 2/w - 1/w**2 - 1/w**3 + w**(-4),A**29 + A**28 + 2*A**25 + A**24 + 2*A**21 + A**20 - 2*A**19 + 2*A**18 + 2*A**17 - 2*A**16 + A**15 - 2*A**12 + A**11 + A**10 - 3*A**9 + A**7 - A**6 - 2*A**5 + A**4 + A**3 - A**2 + 1,7_720,7_330,False,False,True,unlikely
6_85,a=V(b0) b=X(a0 c3 d3 d2) c=X(d1 e0 f3 b1) d=X(e1 c0 b3 b2) e=X(c1 d0 g3 g2) f=X(g1 g0 h0 c2) g=X(f1 f0 e3 e2) h=V(f2) ['name'='6_85'],-A**23 + 2*A**19 - 3*A**15 - A**13 + 2*A**11 + A**9 - 2*A**7 - A**5 + A**3 + A,2*t - 4 + 2/t,A**(-4) - 2/A**8 + 3/A**12 + L1/A**14 - 2/A**16 - L1/A**18 + 2/A**20 + L1/A**22 - 1/A**24 - L1/A**26,4*w**2 + 2*w - 5 - 2/w + 2/w**2,2*A**23 - A**22 + 4*A**20 - 2*A**19 + A**18 + 4*A**17 - A**16 + A**15 + 2*A**13 - A**12 - A**11 + 2*A**10 - A**9 - 3*A**8 + A**7 - 3*A**5 + A**4 + A**3 - A**2 + 1,6_85,6_293,False,False,True,unlikely
7_409,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(e3 f0 c1 b3) e=X(c2 g0 g3 d0) f=X(d1 h0 h3 i0) g=X(e1 h2 h1 e2) h=X(f1 g2 g1 f2) i=V(f3) ['name'='7_409'],A**24 + A**22 - 2*A**18 + 2*A**14 + A**12 - 2*A**10 - A**8 + 2*A**6 + A**4 - A**2 - 1,t - 2 + 1/t,A**(-12) + L1/A**14 - 2*L1/A**18 + 2*L1/A**22 + A**(-24) - 2*L1/A**26 - 1/A**28 + 2*L1/A**30 + A**(-32) - L1/A**34 - 1/A**36,w**6 + w**5 - 2*w**3 - w**2 + 2*w + 1 - 2/w - 1/w**2 + 2/w**3 + w**(-4) - 1/w**5,A**27 + A**26 + 3*A**23 + A**22 - A**21 + 2*A**20 + 3*A**19 - A**18 + A**17 + 3*A**16 - 2*A**15 - A**14 + A**13 - 2*A**12 - A**11 - 2*A**10 + 2*A**9 - 2*A**8 - 3*A**7 + 3*A**6 - A**5 - A**4 + A**3 + 1,7_409,7_446,False,False,True,unlikely
6_57,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 e2 f3 c1) e=X(g3 g2 d1 c2) f=X(g1 h0 g0 d2) g=X(f2 f0 e1 e0) h=V(f1) ['name'='6_57'],A**22 + A**20 - 2*A**18 - 3*A**16 + A**14 + 5*A**12 + 2*A**10 - 3*A**8 - 2*A**6 + A**2,2*t - 4 + 2/t,A**4 + A**2*L1 - 2 - 3*L1/A**2 + A**(-4) + 5*L1/A**6 + 2/A**8 - 3*L1/A**10 - 2/A**12 + A**(-16),-w**4 - 2*w**3 + 2*w**2 + 6*w + 2 - 4/w - 2/w**2,A**25 - A**24 - 2*A**23 + 4*A**22 - A**21 - 7*A**20 + 6*A**19 + A**18 - 9*A**17 + 4*A**16 + 3*A**15 - 4*A**14 + A**13 + A**12 + 2*A**11 - 6*A**10 - A**9 + 6*A**8 - 8*A**7 - A**6 + 8*A**5 - 4*A**4 - 2*A**3 + 4*A**2 - 1,6_57,6_348,False,False,True,unlikely
7_1159,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 d1 e3 f0) d=X(g0 c1 b3 b2) e=X(g3 h0 f1 c2) f=X(c3 e2 h3 h2) g=X(d0 h1 i0 e0) h=X(e1 g1 f3 f2) i=V(g2) ['name'='7_1159'],A**22 + A**20 - 3*A**18 - 4*A**16 + 2*A**14 + 5*A**12 - 4*A**8 + 3*A**4 + A**2 - 1,-t**2 - t + 4 - 1/t - 1/t**2,A**28*L2 + A**26*L1 - 3*A**24*L2 - 4*A**22*L1 + 3*A**20*L2 - A**20 + 5*A**18*L1 - 2*A**16*L2 + 2*A**16 - 4*A**14*L1 + A**12*L2 - A**12 + 3*A**10*L1 + A**8 - A**6*L1,-w**3 + 2*w**2 + 4*w - 3 - 7/w + w**(-2) + 5/w**3 + w**(-4) - 1/w**5,A**27 - 2*A**26 - A**25 + 5*A**24 - 5*A**23 - 2*A**22 + 10*A**21 - 6*A**20 - 5*A**19 + 11*A**18 - 4*A**17 - 4*A**16 + 5*A**15 - 5*A**12 + 5*A**11 + 2*A**10 - 11*A**9 + 6*A**8 + 4*A**7 - 11*A**6 + 4*A**5 + 3*A**4 - 6*A**3 + A - 1,7_1159,7_1359,False,False,True,unlikely
7_1110,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 e3 f3) e=X(c1 f2 g0 d2) f=X(h3 h2 e1 d3) g=X(e2 i0 h1 h0) h=X(g3 g2 f1 f0) i=V(g1) ['name'='7_1110'],-A**25 - A**23 + 2*A**21 + 2*A**19 - 2*A**17 - 4*A**15 + A**13 + 4*A**11 - 3*A**7 - A**5 + A**3 + A,2*t - 4 + 2/t,L1/A**2 + A**(-4) - 2*L1/A**6 - 2/A**8 + 2*L1/A**10 + 4/A**12 - L1/A**14 - 4/A**16 + 3/A**20 + L1/A**22 - 1/A**24 - L1/A**26,w**3 + 4*w**2 - w - 6 + 1/w + 4/w**2 - 1/w**3 - 1/w**4,A**27 - A**26 - A**25 + 4*A**24 - A**23 - 5*A**22 + 8*A**21 + 3*A**20 - 7*A**19 + 6*A**18 + 4*A**17 - 5*A**16 + A**14 + 2*A**13 - 5*A**12 + 2*A**11 + 7*A**10 - 8*A**9 - A**8 + 7*A**7 - 5*A**6 - 3*A**5 + 4*A**4 - 2*A**2 + 1,7_1110,7_148,False,False,True,unlikely
5_65,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 e3 f0) e=X(c1 f3 f1 d2) f=X(d3 e2 g0 e1) g=V(f2) ['name'='5_65'],-A**18 + 2*A**14 + A**12 - 2*A**10 - A**8 + 2*A**6 + 2*A**4 - A**2 - 1,0,-A**6*L1 + 2*A**2*L1 + 1 - 2*L1/A**2 - 1/A**4 + 2*L1/A**6 + 2/A**8 - L1/A**10 - 1/A**12,-w**3 + 3*w + 2 - 3/w - 2/w**2 + w**(-3) + w**(-4),-A**21 + A**20 + A**19 - 3*A**18 + A**17 + 2*A**16 - 2*A**15 + 2*A**14 + 3*A**13 + 2*A**11 + 2*A**9 - A**8 - A**7 + 3*A**6 - 2*A**5 - 2*A**4 + 2*A**3 - A**2 - A + 1,5_65,5_100,False,False,True,unlikely
7_216,a=V(b0) b=X(a0 c0 d0 c1) c=X(b1 b3 e0 f3) d=X(b2 f2 g3 g2) e=X(c2 g1 h3 f0) f=X(e3 h2 d1 c3) g=X(h1 e1 d3 d2) h=X(i0 g0 f1 e2) i=V(h0) ['name'='7_216'],A**17 + A**15 - 2*A**13 - 3*A**11 - A**9 + 3*A**7 + 2*A**5 - A**3 - A,0,-A**8*L2 - A**6*L1 + 2*A**4*L2 + 3*A**2*L1 - L2 + 2 - 3*L1/A**2 - 2/A**4 + L1/A**6 + A**(-8),-w**3 - w**2 + 2*w + 2 - 2/w + w**(-2) + 2/w**3 - 1/w**4 - 1/w**5,2*A**22 - 3*A**20 + A**19 + A**18 - 3*A**17 - 2*A**16 + 3*A**15 - 2*A**13 + 3*A**12 - 3*A**10 - A**7 - 4*A**6 + 2*A**5 + A**4 - 4*A**3 + 2*A**2 + 2*A - 1,7_216,7_1975,False,False,True,unlikely
7_1895,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e3 f3 f2) d=X(g3 e0 b3 b2) e=X(d1 g2 h3 c1) f=X(h1 g0 c3 c2) g=X(f1 h0 e1 d0) h=X(g1 f0 i0 e2) i=V(h2) ['name'='7_1895'],A**27 - 3*A**23 + 5*A**19 + 2*A**17 - 6*A**15 - 4*A**13 + 4*A**11 + 4*A**9 - 2*A**7 - 3*A**5 + A,-t + 2 - 1/t,-A**24 + 3*A**20 - 5*A**16 - 2*A**14*L1 + 6*A**12 + 4*A**10*L1 - 4*A**8 - 4*A**6*L1 + 2*A**4 + 3*A**2*L1 - L1/A**2,w**6 + w**5 - 3*w**4 - 3*w**3 + 5*w**2 + 3*w - 6 - 3/w + 5/w**2 + 3/w**3 - 1/w**4 - 1/w**5,-3*A**25 + 4*A**24 + 5*A**23 - 13*A**22 + 5*A**21 + 14*A**20 - 17*A**19 + 13*A**17 - 7*A**16 - 4*A**15 + 4*A**14 + 6*A**13 - 8*A**12 - 5*A**11 + 13*A**10 - 7*A**9 - 13*A**8 + 14*A**7 - 14*A**5 + 6*A**4 + 6*A**3 - 6*A**2 - A + 2,7_1895,7_55,False,False,True,unlikely
5_33,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(f3 e1 c1 b3) e=X(c2 d1 f1 f0) f=X(e3 e2 g0 d0) g=V(f2) ['name'='5_33'],-A**13 - A**11 + A**9 + 2*A**7 + A**5 - 2*A**3 - A,0,A**10*L1 + A**8 - A**6*L1 - 2*A**4 - A**2*L1 + 2 + L1/A**2,-w**2 + 3 - 1/w**2,-A**20 + A**18 + 2*A**15 + A**14 - A**13 + A**12 - A**11 - 2*A**10 + 2*A**7 + 2*A**5 + 2*A**4 - A**3 + A**2 + A - 1,5_33,5_55,False,False,True,unlikely
7_1621,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f3 b2) d=X(b3 f2 g3 e0) e=X(d3 g2 h0 c1) f=X(h3 h2 d1 c2) g=X(h1 i0 e1 d2) h=X(e2 g0 f1 f0) i=V(g1) ['name'='7_1621'],A**22 - 3*A**18 - A**16 + 4*A**14 + 3*A**12 - 3*A**10 - 5*A**8 + A**6 + 3*A**4 + A**2,-2*t + 4 - 2/t,A**28 - 3*A**24 - A**22*L1 + 4*A**20 + 3*A**18*L1 - 3*A**16 - 5*A**14*L1 + A**12 + 3*A**10*L1 + A**8,-w**4 - w**3 + 4*w**2 + 3*w - 5 - 5/w + 2/w**2 + 3/w**3 + w**(-4),-A**26 + A**25 + 2*A**24 - 5*A**23 - 2*A**22 + 10*A**21 - 2*A**20 - 8*A**19 + 11*A**18 - 8*A**16 + 2*A**15 - 3*A**13 - 6*A**12 + 6*A**11 + 4*A**10 - 8*A**9 + 7*A**8 + 9*A**7 - 8*A**6 + 7*A**4 - 2*A**3 - 3*A**2 + 2*A + 1,7_1621,7_1489,False,False,True,unlikely
7_1733,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 f3 g3) e=X(c1 h3 f1 f0) f=X(e3 e2 g0 d2) g=X(f2 h2 h0 d3) h=X(g2 i0 g1 e1) i=V(h1) ['name'='7_1733'],A**19 - A**17 - 2*A**15 + 2*A**11 - 2*A**7 - A**5 + A**3 + A,0,-L1/A**2 + A**(-4) + 2*L1/A**6 - 2*L1/A**10 + 2*L1/A**14 + A**(-16) - L1/A**18 - 1/A**20,-w**3 + w**2 + 3*w - 3/w - 1/w**2 + w**(-3) + w**(-4),-A**23 - A**22 + 2*A**21 + A**20 - A**19 + 3*A**18 + 2*A**17 - A**16 + 2*A**15 + A**14 + 2*A**13 - A**12 + A**11 + A**10 - 3*A**9 + A**7 - 2*A**6 - A**5 + A**4 - A**2 + 1,7_1733,7_1017,False,False,True,unlikely
7_221,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e3 b2) d=X(f3 e0 c1 b3) e=X(d1 g0 g3 c2) f=X(h0 i0 i3 d0) g=X(e1 i2 i1 e2) h=V(f0) i=X(f1 g2 g1 f2) ['name'='7_221'],-A**27 - A**25 + A**23 + 2*A**21 - A**19 - 2*A**17 + A**15 + 3*A**13 - A**11 - 3*A**9 + 2*A**5 - A,-t + 2 - 1/t,A**12 + A**10*L1 - A**8 - 2*A**6*L1 + A**4 + 2*A**2*L1 - 1 - 3*L1/A**2 + A**(-4) + 3*L1/A**6 - 2*L1/A**10 + L1/A**14,-2*w**4 - 2*w**3 + 3*w**2 + 5*w - 5/w + 2/w**3,-A**26 + A**24 - A**23 - A**22 + 3*A**21 - 2*A**19 + 2*A**18 - 3*A**16 + A**14 - 3*A**13 - A**12 + A**11 - A**10 - A**9 - A**8 + 3*A**7 - 2*A**6 - A**5 + 4*A**4 - 2*A**3 + A - 2,7_221,7_1200,False,False,True,unlikely
7_222,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f0 b2) d=X(b3 f3 g3 g2) e=X(g1 h0 h3 c1) f=X(c2 h2 i0 d1) g=X(h1 e0 d3 d2) h=X(e1 g0 f1 e2) i=V(f2) ['name'='7_222'],-A**23 + A**19 - 2*A**15 + A**13 + 3*A**11 - 3*A**7 - 2*A**5 + A**3 + A,-t + 2 - 1/t,A**8 - A**4 + 2 - L1/A**2 - 3/A**4 + 3/A**8 + 2*L1/A**10 - 1/A**12 - L1/A**14,-w**3 - 3*w**2 + 6 + 2/w - 2/w**2 - 1/w**3,A**23 - 2*A**22 - A**21 + 3*A**20 - 2*A**19 - 2*A**18 + 2*A**17 - 2*A**16 - 2*A**15 - A**14 + A**13 - A**12 - 2*A**11 + 3*A**10 - 2*A**8 + 2*A**7 + A**6 - 2*A**5 - A**4 + 2*A**3 - A**2 - A + 1,7_222,7_573,False,False,True,unlikely
7_865,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e3 f0 g0) d=X(h3 h2 b3 b2) e=X(h1 i0 g1 c1) f=V(c2) g=X(c3 e2 i3 i2) h=X(i1 e0 d1 d0) i=X(e1 h0 g3 g2) ['name'='7_865'],A**27 + A**25 - 2*A**23 - 2*A**21 + 2*A**19 + 2*A**17 - 3*A**15 - 3*A**13 + 2*A**11 + 3*A**9 - A**7 - 2*A**5 + A,t - 2 + 1/t,-A**12 - A**10*L1 + 2*A**8 + 2*A**6*L1 - 2*A**4 - 2*A**2*L1 + 3 + 3*L1/A**2 - 2/A**4 - 3*L1/A**6 + A**(-8) + 2*L1/A**10 - L1/A**14,2*w**4 + 2*w**3 - 4*w**2 - 5*w + 4 + 5/w - 1/w**2 - 2/w**3,-A**27 + A**26 - A**24 + 4*A**23 - 2*A**22 - 2*A**21 + 6*A**20 - 4*A**19 - 3*A**18 + 4*A**17 - 3*A**16 - 2*A**15 - 2*A**14 + A**13 - A**12 - 4*A**11 + 3*A**10 + A**9 - 5*A**8 + 3*A**7 + 3*A**6 - 4*A**5 + A**4 + 3*A**3 - 2*A**2 - A + 1,7_865,7_1513,False,False,True,unlikely
7_224,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 e0 f0 b2) d=X(f3 g0 h3 b3) e=X(c1 h2 h1 f1) f=X(c2 e3 g1 d0) g=X(d1 f2 i0 h0) h=X(g3 e2 e1 d2) i=V(g2) ['name'='7_224'],A**12 + A**10 - A**8 - 2*A**6 - A**4 + A**2 + 2,-t**2 + 2 - 1/t**2,A**12 + A**10*L1 - A**8 - 2*A**6*L1 - A**4*L2 + A**2*L1 + L2 + 1,-w**4 - w**3 + w**2 + 2*w + 2 - 1/w - 1/w**2,A**23 - A**21 - A**17 + 2*A**15 - A**14 - A**13 + A**12 - 2*A**11 - 2*A**10 - 2*A**8 + 2*A**5 + A**4 - 2*A**3 + A**2 - 2,7_224,7_1565,False,False,True,unlikely
6_58,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e3 b2) d=X(f3 f2 c1 b3) e=X(g3 g2 f0 c2) f=X(e2 g0 d1 d0) g=X(f1 h0 e1 e0) h=V(g1) ['name'='6_58'],A**22 + A**20 - A**18 - 4*A**16 - A**14 + 4*A**12 + 3*A**10 - A**8 - 2*A**6 + A**2,-t + 2 - 1/t,A**16 + A**14*L1 - A**12 - 4*A**10*L1 - A**8 + 4*A**6*L1 + 3*A**4 - A**2*L1 - 2 + A**(-4),w**3 - 4*w - 1 + 4/w + 3/w**2 - 1/w**3 - 1/w**4,-A**24 + A**23 + 3*A**22 - 3*A**21 - 3*A**20 + 6*A**19 - 2*A**18 - 7*A**17 + 6*A**16 + A**15 - 3*A**14 + 3*A**13 + 2*A**12 + A**11 - 4*A**10 + 3*A**9 + 3*A**8 - 7*A**7 + 3*A**6 + 6*A**5 - 5*A**4 + 4*A**2 - 1,6_58,6_247,False,False,True,unlikely
